question,question_tag,property,answer,answer_tag
问交通事故伤残等级划分标准是什么,问题,专业回答,交通事故伤残等级是参照《最高人民法院、最高人民检察院、公安部、国家安全部、司法部关于发布的公告》中《人体损伤致残程度分级》进行划分的。《人体损伤致残程度分级》第四节第四条规定，本标准将人体损伤致残程度划分为10个等级，从一级到十级，每级致残率相差10%。致残程度等级划分依据见附录A。第四节第五条规定，依据人体组织器官结构破坏、功能障碍及对医疗、护理的依赖程度，适当考虑由于残疾引起的社会交往和心理因素影响，综合判定致残程度等级。-法律依据：《人体损伤致残程度分级》4.4本标准将人体损伤致残程度划分为10个等级，从一级（人体致残率100%）到十级（人体致残率10%），每级致残率相差10%。致残程度等级划分依据见附录A。依据人体组织器官结构破坏、功能障碍及其对医疗、护理的依赖程度，适当考虑由于残疾引起的社会交往和心理因素影响，综合判定致残程度等级。,回答
问撞车交强险赔偿程序是怎样的,问题,专业回答,撞车交强险赔偿程序：1、当事人向保险公司报案；2、保险公司查勘定损检验人员进行现场查勘和检验工作；3、当事人提供的与赔偿有关的证据和材料；4、保险公司对是否属于保险责任作出核定，并将结果通知当事人；5、对属于保险责任的，与被当事人达成赔偿保险金的协议，赔付保险金。《机动车交通事故责任强制保险条例》第二十一条规定，被保险机动车发生道路交通事故造成本车人员、被保险人以外的受害人人身伤亡、财产损失的，由保险公司依法在机动车交通事故责任强制保险责任限额范围内予以赔偿。道路交通事故的损失是由受害人故意造成的，保险公司不予赔偿。-法律依据：《机动车交通事故责任强制保险条例》第二十一条被保险机动车发生道路交通事故造成本车人员、被保险人以外的受害人人身伤亡、财产损失的，由保险公司依法在机动车交通事故责任强制保险责任限额范围内予以赔偿。道路交通事故的损失是由受害人故意造成的，保险公司不予赔偿。,回答
问醉驾乘车人是否承担责任,问题,专业回答,一般情况下，坐车人是不要负责任的，但如果因醉驾而导致了交通事故，坐车人明知喝酒不能开车，可没有进行劝阻，还任由醉驾司机开车，出事故后，坐车人有可能会需要承担部分的责任。《中华人民共和国道路交通安全法》第九十一条第二、四款规定，醉酒驾驶机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；五年内不得重新取得机动车驾驶证。醉酒驾驶营运机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；十年内不得重新取得机动车驾驶证，重新取得机动车驾驶证后，不得驾驶营运机动车。-法律依据：中华人民共和国道路交通安全法第九十一条饮酒后驾驶机动车的，处暂扣六个月机动车驾驶证，并处一千元以上二千元以下罚款。因饮酒后驾驶机动车被处罚，再次饮酒后驾驶机动车的，处十日以下拘留，并处一千元以上二千元以下罚款，吊销机动车驾驶证。醉酒驾驶机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；五年内不得重新取得机动车驾驶证。饮酒后驾驶营运机动车的，处十五日拘留，并处五千元罚款，吊销机动车驾驶证，五年内不得重新取得机动车驾驶证。,回答
问交通肇事中自首的认定是怎样的,问题,专业回答,交通肇事中有以下情形的可认定为自首：1、交通肇事后主动报案，虽未表明自己即是作案人，但未逃离现场，当司法机关询问时才交代了自己的罪行；2、明知他人报案仍在现场等待，抓捕时无拒捕行为，供认犯罪事实的；3、交通肇事者因病、因伤或为了减轻犯罪后果，而委托他人先代为投案或先电信投案的；4、并非出于交通肇事者的主动意愿，而是经亲友规劝后陪同投案的。《中华人民共和国刑法》第六十七条第一款规定，犯罪以后自动投案，如实供述自己的罪行的，是自首。对于自首的犯罪分子，可以从轻或者减轻处罚。其中，犯罪较轻的，可以免除处罚。-法律依据：《中华人民共和国刑法》第一百三十三条违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。《中华人民共和国刑法》第六十七条犯罪以后自动投案，如实供述自己的罪行的，是自首。对于自首的犯罪分子，可以从轻或者减轻处罚。其中，犯罪较轻的，可以免除处罚。,回答
问血液含量多少才是醉驾,问题,专业回答,车辆驾驶人员血液中的酒精含量大于或者等于80mg/100ml的，属于醉驾。《道路交通安全法》第九十一条第二、四、五款规定，醉酒驾驶机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；五年内不得重新取得机动车驾驶证。醉酒驾驶营运机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；十年内不得重新取得机动车驾驶证，重新取得机动车驾驶证后，不得驾驶营运机动车。饮酒后或者醉酒驾驶机动车发生重大交通事故，构成犯罪的，依法追究刑事责任，并由公安机关交通管理部门吊销机动车驾驶证，终生不得重新取得机动车驾驶证。-法律依据：《中华人民共和国道路交通安全法》第九十一条饮酒后驾驶机动车的，处暂扣六个月机动车驾驶证，并处一千元以上二千元以下罚款。因饮酒后驾驶机动车被处罚，再次饮酒后驾驶机动车的，处十日以下拘留，并处一千元以上二千元以下罚款，吊销机动车驾驶证。醉酒驾驶机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；五年内不得重新取得机动车驾驶证。饮酒后驾驶营运机动车的，处十五日拘留，并处五千元罚款，吊销机动车驾驶证，五年内不得重新取得机动车驾驶证。,回答
问如果没有交强险商业险应当怎么赔偿,问题,专业回答,没有交强险是不享受理赔的，双方按照责任划分来承担赔偿责任。《机动车交通事故责任强制保险条例》第四十三条规定，挂车不投保机动车交通事故责任强制保险。发生道路交通事故造成人身伤亡、财产损失的；由牵引车投保的保险公司在机动车交通事故责任强制保险责任限额范围内予以赔偿；不足的部分，由牵引车方和挂车方依照法律规定承担赔偿责任。《民法典》第一千一百七十九条规定，侵害他人造成人身损害的，应当赔偿医疗费、护理费、交通费、营养费、住院伙食补助费等为治疗和康复支出的合理费用，以及因误工减少的收入。造成残疾的，还应当赔偿辅助器具费和残疾赔偿金；造成死亡的，还应当赔偿丧葬费和死亡赔偿金。-法律依据：机动车交通事故责任强制保险条例第四十三条挂车不投保机动车交通事故责任强制保险。发生道路交通事故造成人身伤亡、财产损失的；由牵引车投保的保险公司在机动车交通事故责任强制保险责任限额范围内予以赔偿；不足的部分，由牵引车方和挂车方依照法律规定承担赔偿责任。中华人民共和国民法典第一千一百七十九条侵害他人造成人身损害的，应当赔偿医疗费、护理费、交通费、营养费、住院伙食补助费等为治疗和康复支出的合理费用，以及因误工减少的收入。造成残疾的，还应当赔偿辅助器具费和残疾赔偿金；造成死亡的，还应当赔偿丧葬费和死亡赔偿金。,回答
问司机逆向行驶被撞死有赔吗,问题,专业回答,司机逆向行驶与其他车辆发生交通事故被撞死，交强险是可以赔的。《机动车交通事故责任强制保险条例》第二十一条规定，被保险机动车发生道路交通事故造成本车人员、被保险人以外的受害人人身伤亡、财产损失的，由保险公司依法在机动车交通事故责任强制保险责任限额范围内予以赔偿。《道路交通安全法》第七十六条规定，机动车发生交通事故造成人身伤亡、财产损失的，由保险公司在机动车第三者责任强制保险责任限额范围内予以赔偿；不足的部分，由有过错的一方承担赔偿责任；双方都有过错的，按照各自过错的比例分担责任。交通事故的损失是由非机动车驾驶人、行人故意碰撞机动车造成的，机动车一方不承担赔偿责任。-法律依据：《机动车交通事故责任强制保险条例》第二十一条被保险机动车发生道路交通事故造成本车人员、被保险人以外的受害人人身伤亡、财产损失的，由保险公司依法在机动车交通事故责任强制保险责任限额范围内予以赔偿。,回答
问醉驾吊销后要重新考取驾照吗,问题,专业回答,醉驾吊销驾驶证后需要重新考取驾照。《道路交通安全法》第九十一条第二、四、五款规定，醉酒驾驶机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；五年内不得重新取得机动车驾驶证。醉酒驾驶营运机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；十年内不得重新取得机动车驾驶证，重新取得机动车驾驶证后，不得驾驶营运机动车。饮酒后或者醉酒驾驶机动车发生重大交通事故，构成犯罪的，依法追究刑事责任，并由公安机关交通管理部门吊销机动车驾驶证，终生不得重新取得机动车驾驶证。-法律依据：《中华人民共和国道路交通安全法》第九十一条饮酒后驾驶机动车的，处暂扣六个月机动车驾驶证，并处一千元以上二千元以下罚款。因饮酒后驾驶机动车被处罚，再次饮酒后驾驶机动车的，处十日以下拘留，并处一千元以上二千元以下罚款，吊销机动车驾驶证。醉酒驾驶机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；五年内不得重新取得机动车驾驶证。饮酒后驾驶营运机动车的，处十五日拘留，并处五千元罚款，吊销机动车驾驶证，五年内不得重新取得机动车驾驶证。,回答
问酒后驾车承担的责任包括哪些,问题,专业回答,酒后驾车承担的责任包括民事赔偿责任、行政责任，情节严重的需要承担刑事责任。《道路交通安全法》第九十一条第一、三、五款规定，饮酒后驾驶机动车的，处暂扣六个月机动车驾驶证，并处一千元以上二千元以下罚款。因饮酒后驾驶机动车被处罚，再次饮酒后驾驶机动车的，处十日以下拘留，并处一千元以上二千元以下罚款，吊销机动车驾驶证。饮酒后驾驶营运机动车的，处十五日拘留，并处五千元罚款，吊销机动车驾驶证，五年内不得重新取得机动车驾驶证。饮酒后或者醉酒驾驶机动车发生重大交通事故，构成犯罪的，依法追究刑事责任，并由公安机关交通管理部门吊销机动车驾驶证，终生不得重新取得机动车驾驶证。-法律依据：《中华人民共和国道路交通安全法》第九十一条第一、二款饮酒后驾驶机动车的，处暂扣六个月机动车驾驶证，并处一千元以上二千元以下罚款。因饮酒后驾驶机动车被处罚，再次饮酒后驾驶机动车的，处十日以下拘留，并处一千元以上二千元以下罚款，吊销机动车驾驶证。醉酒驾驶机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；五年内不得重新取得机动车驾驶证。饮酒后驾驶营运机动车的，处十五日拘留，并处五千元罚款，吊销机动车驾驶证，五年内不得重新取得机动车驾驶证。,回答
问车辆追尾交通费误工费是否可以赔偿,问题,专业回答,车辆追尾交导致当事人受伤无法正常工作的误工费是可以要求赔偿的。《民法典》第一千一百七十九条规定，侵害他人造成人身损害的，应当赔偿医疗费、护理费、交通费、营养费、住院伙食补助费等为治疗和康复支出的合理费用，以及因误工减少的收入。造成残疾的，还应当赔偿辅助器具费和残疾赔偿金；造成死亡的，还应当赔偿丧葬费和死亡赔偿金。《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第七条规定，误工费根据受害人的误工时间和收入状况确定。误工时间根据受害人接受治疗的医疗机构出具的证明确定。受害人因伤致残持续误工的，误工时间可以计算至定残日前一天。-法律依据：《民法典》第一千一百七十九条侵害他人造成人身损害的，应当赔偿医疗费、护理费、交通费、营养费、住院伙食补助费等为治疗和康复支出的合理费用，以及因误工减少的收入。造成残疾的，还应当赔偿辅助器具费和残疾赔偿金；造成死亡的，还应当赔偿丧葬费和死亡赔偿金。《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第七条误工费根据受害人的误工时间和收入状况确定。误工时间根据受害人接受治疗的医疗机构出具的证明确定。受害人因伤致残持续误工的，误工时间可以计算至定残日前一天。,回答
问交通事故受伤住院费由谁垫付,问题,专业回答,交通事故受伤住院费谁垫付，通常由双方协商。如果有保险的，保险公司在责任限额范围内可以垫付抢救费用，没有保险的，抢救费用可由道路交通事故社会救助基金先行垫付。《机动车交通事故责任强制保险条例》第二十四条规定，国家设立道路交通事故社会救助基金（以下简称救助基金）。有以下情形之一时，道路交通事故中受害人人身伤亡的丧葬费用、部分或者全部抢救费用，由救助基金先行垫付，救助基金管理机构有权向道路交通事故责任人追偿：（一）抢救费用超过机动车交通事故责任强制保险责任限额的；（二）肇事机动车未参加机动车交通事故责任强制保险的；（三）机动车肇事后逃逸的。-法律依据：机动车交通事故责任强制保险条例第二十四条国家设立道路交通事故社会救助基金（以下简称救助基金）。有下列情形之一时，道路交通事故中受害人人身伤亡的丧葬费用、部分或者全部抢救费用，由救助基金先行垫付，救助基金管理机构有权向道路交通事故责任人追偿：（一）抢救费用超过机动车交通事故责任强制保险责任限额的；（二）肇事机动车未参加机动车交通事故责任强制保险的；（三）机动车肇事后逃逸的。,回答
问因车祸人身受伤该怎么索赔,问题,专业回答,根据《民法典》第一千一百七十九条，因车祸人身受到的索赔规定，侵害他人造成人身损害的，应当赔偿医疗费、护理费、交通费、营养费、住院伙食补助费等为治疗和康复支出的合理费用，以及因误工减少的收入。造成残疾的，还应当赔偿辅助器具费和残疾赔偿金；造成死亡的，还应当赔偿丧葬费和死亡赔偿金。《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第九条规定，交通费根据受害人及其必要的陪护人员因就医或者转院治疗实际发生的费用计算。交通费应当以正式票据为准；有关凭据应当与就医地点、时间、人数、次数相吻合。-法律依据：中华人民共和国民法典第一千一百七十九条侵害他人造成人身损害的，应当赔偿医疗费、护理费、交通费、营养费、住院伙食补助费等为治疗和康复支出的合理费用，以及因误工减少的收入。造成残疾的，还应当赔偿辅助器具费和残疾赔偿金；造成死亡的，还应当赔偿丧葬费和死亡赔偿金。最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释第九条交通费根据受害人及其必要的陪护人员因就医或者转院治疗实际发生的费用计算。交通费应当以正式票据为凭；有关凭据应当与就医地点、时间、人数、次数相符合。,回答
问交通肇事逃逸的责任是怎样,问题,专业回答,交通肇事逃逸需要承担的责任有民事赔偿责任、行政责任、刑事责任。《中华人民共和国刑法》第一百三十三条规定，违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上十年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。《道路交通安全法》第一百零一条规定，违反道路交通安全法律、法规的规定，发生重大交通事故，构成犯罪的，依法追究刑事责任，并由公安机关交通管理部门吊销机动车驾驶证。造成道路事故后逃逸的，由公安机关交通管理部门吊销机动车驾驶证，且终生不得重新取得机动车驾驶证。-法律依据：中华人民共和国刑法第一百三十三条违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。中华人民共和国道路交通安全法第一百零一条违反道路交通安全法律、法规的规定，发生重大交通事故，构成犯罪的，依法追究刑事责任，并由公安机关交通管理部门吊销机动车驾驶证。造成交通事故后逃逸的，由公安机关交通管理部门吊销机动车驾驶证，且终生不得重新取得机动车驾驶证。,回答
问醉驾5年之后可以重新考驾照吗,问题,专业回答,醉驾一般5年之后可以重新考新驾照，但是醉酒驾驶营运机动车以及醉酒发生重大交通事故构成犯罪的人除外。《中华人民共和国道路交通安全法》第九十一条第二、四、五款规定，醉酒驾驶机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；五年内不得重新取得机动车驾驶证。醉酒驾驶营运机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；十年内不得重新取得机动车驾驶证，重新取得机动车驾驶证后，不得驾驶营运机动车。饮酒后或者醉酒驾驶机动车发生重大交通事故，构成犯罪的，依法追究刑事责任，并由公安机关交通管理部门吊销机动车驾驶证，终生不得重新取得机动车驾驶证。-法律依据：《中华人民共和国道路交通安全法》第九十一条饮酒后驾驶机动车的，处暂扣六个月机动车驾驶证，并处一千元以上二千元以下罚款。因饮酒后驾驶机动车被处罚，再次饮酒后驾驶机动车的，处十日以下拘留，并处一千元以上二千元以下罚款，吊销机动车驾驶证。醉酒驾驶机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；五年内不得重新取得机动车驾驶证。饮酒后驾驶营运机动车的，处十五日拘留，并处五千元罚款，吊销机动车驾驶证，五年内不得重新取得机动车驾驶证。,回答
问酒驾后事故一定是全责吗,问题,专业回答,酒驾后事故不一定是全责，交通事故责任的认定需要看双方的过错程度。《道路交通事故处理程序规定》第六十条规定，公安机关交通管理部门应当根据当事人的行为对发生道路交通事故所起的作用以及过错的严重程度，确定当事人的责任。（一）因一方当事人的过错导致道路交通事故的，承担全部责任；（二）因两方或者两方以上当事人的过错发生道路交通事故的，根据其行为对事故发生的作用以及过错的严重程度，分别承担主要责任、同等责任和次要责任；（三）各方均无导致道路交通事故的过错，属于交通意外事故的，各方均无责任。一方当事人故意造成道路交通事故的，他方无责任。-法律依据：道路交通事故处理程序规定第六十条公安机关交通管理部门应当根据当事人的行为对发生道路交通事故所起的作用以及过错的严重程度，确定当事人的责任。（一）因一方当事人的过错导致道路交通事故的，承担全部责任；（二）因两方或者两方以上当事人的过错发生道路交通事故的，根据其行为对事故发生的作用以及过错的严重程度，分别承担主要责任、同等责任和次要责任；（三）各方均无导致道路交通事故的过错，属于交通意外事故的，各方均无责任。一方当事人故意造成道路交通事故的，他方无责任。,回答
问道路交通事故认定复核是什么,问题,专业回答,道路交通事故认定复核是指上一级公安机关交通管理部门根据当事人的申请，对公安机关交通管理部门所做出的道路交通事故认定书进行审查的行为。《道路交通事故处理程序规定》第七十四条第一、三款规定，上一级公安机关交通管理部门自受理复核申请之日起三十日内，对下列内容进行审查，并作出复核结论：（一）道路交通事故认定的事实是否清楚、证据是否确实充分、适用法律是否正确、责任划分是否公正；（二）道路交通事故调查及认定程序是否合法；（三）出具道路交通事故证明是否符合规定。办理复核案件的交通警察不得少于二人。-法律依据：《道路交通事故处理程序规定》第七十四条上一级公安机关交通管理部门自受理复核申请之日起三十日内，对下列内容进行审查，并作出复核结论：（一）道路交通事故认定的事实是否清楚、证据是否确实充分、适用法律是否正确、责任划分是否公正；（二）道路交通事故调查及认定程序是否合法；（三）出具道路交通事故证明是否符合规定。复核原则上采取书面审查的形式，但当事人提出要求或者公安机关交通管理部门认为有必要时，可以召集各方当事人到场，听取各方意见。办理复核案件的交通警察不得少于二人。,回答
问驾驶人无牌无证驾驶撞人后并逃逸怎么处罚,问题,专业回答,驾驶人无牌无证驾驶撞人后并逃逸的处罚是：判处3年以上7年以下有期徒刑；因逃逸致人死亡的，处7年以上有期徒刑。《中华人民共和国刑法》第一百三十三条规定，违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。-法律依据：《中华人民共和国刑法》第一百三十三条违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。《道路交通安全法》第一百零一条违反道路交通安全法律、法规的规定，发生重大交通事故，构成犯罪的，依法追究刑事责任，并由公安机关交通管理部门吊销机动车驾驶证。造成交通事故后逃逸的，由公安机关交通管理部门吊销机动车驾驶证，且终生不得重新取得机动车驾驶证。,回答
问交通诉讼事故赔偿处理流程是怎样的,问题,专业回答,交通诉讼事故赔偿处理流程：1、原告向人民法院递交起诉状、副本及相关的证据；2、人民法院接受原告提交的文件、材料，进行审查，符合条件的予以立案；3、法院将原告的起诉状副本书送达被告；4、被告作出书面答辩；5、开庭审理；6、法院做出判决。《道路交通事故处理程序规定》第二十二条规定，当事人自行协商达成协议的，可以按照下列方式履行道路交通事故损害赔偿：（一）当事人自行赔偿；（二）到投保的保险公司或者道路交通事故保险理赔服务场所办理损害赔偿事宜。当事人自行协商达成协议以后未履行的，可以申请人民调解委员会调解或者向人民法院提起诉讼。-法律依据：《道路交通事故处理程序规定》第二十二条当事人自行协商达成协议的，可以按照下列方式履行道路交通事故损害赔偿：（一）当事人自行赔偿；（二）到投保的保险公司或者道路交通事故保险理赔服务场所办理损害赔偿事宜。当事人自行协商达成协议后未履行的，可以申请人民调解委员会调解或者向人民法院提起民事诉讼。,回答
问代驾事故责任承担谁来承担责任,问题,专业回答,亲朋好友之间无偿代驾，一般情况由车辆所有人负责，但当代驾者存故意或重大过失时，也会承担连带责任；车主事先和代驾公司签订代驾服务书面合同的，双方系委托合同关系，如果发生交通事故，首先由保险人承担保险责任，保险不足以赔偿的，赔偿责任由代驾公司承担。《道路交通事故处理程序规定》第六十条第一款规定，公安机关交通管理部门应当根据当事人的行为对发生道路交通事故所起的作用以及过错的严重程度，确定当事人的责任。-法律依据：《道路交通事故处理程序规定》第六十条公安机关交通管理部门应当根据当事人的行为对发生道路交通事故所起的作用以及过错的严重程度，确定当事人的责任。（一）因一方当事人的过错导致道路交通事故的，承担全部责任；（二）因两方或者两方以上当事人的过错发生道路交通事故的，根据其行为对事故发生的作用以及过错的严重程度，分别承担主要责任、同等责任和次要责任；（三）各方均无导致道路交通事故的过错，属于交通意外事故的，各方均无责任。一方当事人故意造成道路交通事故的，他方无责任。,回答
问儿童交通事故赔偿标准,问题,专业回答,儿童交通事故赔偿标准：《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条第一款规定，医疗费根据医疗机构出具的医药费、住院费等收款凭证，结合病历和诊断证明等相关证据确定。赔偿义务人对治疗的必要费用和合理性有异议的，应当承担相应的举证责任。第七条第一款规定，误工费根据受害人的误工时间和收入状况确定。第八条第一款规定，护理费根据护理人员的收入状况和护理人数、护理期限确定。第九条规定，交通费根据受害人及其必要的陪护人员因就医或者转院治疗实际发生的费用计算。交通费应当以正式票据为凭；有关凭据应当与就医地点、时间、人数、次数相吻合。第十条第一款规定，住院伙食补助费可以参照当地国家机关一般工作人员的出差伙食补助标准予以确定。-法律依据：《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条第一款医疗费根据医疗机构出具的医药费、住院费等收款凭证，结合病历和诊断证明等相关证据确定。赔偿义务人对治疗的必要性和合理性有异议的，应当承担相应的举证责任。第七条第一款误工费根据受害人的误工时间和收入状况确定。第八条第一款护理费根据护理人员的收入状况和护理人数、护理期限确定。,回答
问如果开车撞到人死了拘留多久,问题,专业回答,开车撞死人，一般可构成交通肇事罪，交通肇事罪拘役的期限，为一个月以上六个月以下。《中华人民共和国刑法》第一百三十三条规定，违反交通运输管理法规，因而发生重大事故，致人重伤、死亡致使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。第四十二条规定，拘役的期限，为一个月以上六个月以下。第四十四条规定，拘役的刑期，从判决执行之日起计算；判决执行以前先行羁押的，羁押一日折抵刑期一日。-法律依据：《中华人民共和国刑法》第一百三十三条违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。《中华人民共和国刑法》第四十二条拘役的期限，为一个月以上六个月以下。《中华人民共和国刑法》第四十四条拘役的刑期，从判决执行之日起计算；判决执行以前先行羁押的，羁押一日折抵刑期一日。,回答
问如果醉驾是不是吊销驾驶证,问题,专业回答,根据《道路交通安全法》第九十一条第二、四、五款规定，醉酒驾驶机动车的驾驶人，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；5年内不得重新取得机动车驾驶证。醉酒驾驶营运机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；10年内不得重新取得机动车驾驶证，重新取得机动车驾驶证后，不得驾驶营运机动车。饮酒后或者醉酒驾驶机动车发生重大交通事故，构成犯罪的，依法追究刑事责任，并由公安机关交通管理部门吊销机动车驾驶证，终生不得重新取得机动车驾驶证。-法律依据：《中华人民共和国道路交通安全法》第九十一条二、四、五款醉酒驾驶机动车的驾驶人，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；5年内不得重新取得机动车驾驶证。醉酒驾驶营运机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；10年内不得重新取得机动车驾驶证，重新取得机动车驾驶证后，不得驾驶营运机动车。饮酒后或者醉酒驾驶机动车发生重大交通事故，构成犯罪的，依法追究刑事责任，并由公安机关交通管理部门吊销机动车驾驶证，终生不得重新取得机动车驾驶证。,回答
问车辆出了事故怎能理赔,问题,专业回答,理赔方式：立即向事故发生地公安交通管理部门报案，同时在48小时内通知保险人，否则保险公司可以拒赔。车辆发生交通事故后，投保人应尽快向保险公司报案，可以电话报案，也可直接去报案。保险人配合投保公司工作人员查勘、确认损失、修复残损物品；保险人向投保公司提出赔偿请求；投保公司履行理赔义务。根据《机动车交通事故责任强制保险条例》第三条本条例所称机动车交通事故责任强制保险，是指由保险公司对被保险机动车发生道路交通事故造成本车人员、被保险人以外的受害人的人身伤亡、财产损失，在责任限额内予以赔偿的强制性责任保险。第二十一条被保险机动车发生道路交通事故造成本车人员、被保险人以外的受害人人身伤亡、财产损失的，由保险公司依法在机动车交通事故责任强制保险责任限额范围内予以赔偿。道路交通事故的损失是由受害人故意造成的，保险公司不予赔偿。第二十三条机动车交通事故责任强制保险在全国范围内实行统一的责任限额。责任限额分为死亡伤残赔偿限额、医疗费用赔偿限额、财产损失赔偿限额以及被保险人在道路交通事故中无责任的赔偿限额。-略,回答
问小事故逃逸赔偿完还拘留吗,问题,专业回答,小事故逃逸赔偿完可能不会拘留。根据《道路交通安全法》第九十九条，逃逸如果尚不构成犯罪的，公安机关交通管理部门可以对其处以200元以上2000元以下罚款的行政处罚，并可吊销驾驶证。但是是否拘留则看实际情况。《侵权责任法》第四条，侵权人因同一行为应当承担行政责任或者刑事责任的，不影响依法承担侵权责任。因同一行为应当承担侵权责任和行政责任、刑事责任，侵权人的财产不足以支付的，先承担侵权责任。-略,回答
问2022年驾照没满一年可以扣分吗,问题,专业回答,只要是驾照就都可以记分，不管是不是实习期内。只是不同类型的驾照，实习期内记分有不同的影响。如果实习期超过12分（包括12分），会被注销驾照，直接到车管所报名学习考试。持有AB类驾驶证的驾驶人在一年实习期内记6分以上但未达到12分的，实习期限延长一年。-略,回答
问交通理赔起诉有期限吗,问题,专业回答,受害人申请理赔是有期限的，一般是三年。交通事故的损害赔偿属于民事纠纷，适用民事诉讼时效，一般民事诉讼时为三年，从当事人知道权利被侵犯之日起起算。如果受害人向侵权者主张权利，则时效从最后一次主张权利之日起计算。事隔二十年后才发现受到损害而起诉的，将得不到法院保护，特殊情况下由法院延长诉讼时效期间的除外。-略,回答
问交通事故丧葬费计算方式是怎样的,问题,专业回答,受害人因为交通事故而死亡的，丧葬费计算方式：丧葬费按照受诉法院所在地上一年度职工月平均工资标准，以六个月总额计算，这个费用是法定的标准。即使死者家属办理死者丧葬事宜所需的费用超过这个标准，加害人也无须支付超出部分而是死者家属自行承担。受诉法院所在地一般为被告所在地，无须经过诉讼程序，视为事故责任人所在地。-略,回答
问事故责任认定复议需要多久,问题,专业回答,交警出具的事故责任认定书不可以行政复议，只能复核。交通事故责任认定书复核时间是3日。当事人对道路交通事故认定或者出具道路交通事故证明有异议的，可以在收到道路交通事故认定书之日起三日内，向上一级公安机关交通管理部门申请复核，上一级公安机关交通管理部门会在30天内作出复核结论。当事人逾期提交复核申请的，不予受理，并书面通知申请人。复核申请应当载明复核请求及其理由和主要证据。同一事故的复核以一次为限。-略,回答
