question,question_tag,property,answer,answer_tag
问靠聊天记录能起诉要钱吗,问题,专业回答,靠聊天记录能起诉要钱。首先，聊天记录是证据。如果是通过社交软件传过来的图片或者文件，是属于书证；而如果是聊天记录，则属于电子证据。单纯有这个还是不够的，还需要付款的记录，以及证明发微信的人就是付款记录中借款的人。《民事诉讼法》第一百二十三条人民法院应当保障当事人依照法律规定享有的起诉权利。对符合本法第一百一十九条的起诉，必须受理。符合起诉条件的，应当在七日内立案，并通知当事人；不符合起诉条件的，应当在七日内作出裁定书，不予受理；原告对裁定不服的，可以提起上诉。-法律依据：《中华人民共和国民事诉讼法》第一百二十三条,回答
问合同不公平签字了咋办,问题,专业回答,合同不公平签字了可以撤销合同，合同被撤销后，因该合同取得的财产，应当予以返还，不能返还或者没有必要返还的，应当折价补偿。《民法典》第一百四十七条规定，基于重大误解实施的民事法律行为，行为人有权请求人民法院或者仲裁机构予以撤销。第一百五十一条规定，一方利用对方处于危困状态、缺乏判断能力等情形，致使民事法律行为成立时显失公平的，受损害方有权请求人民法院或者仲裁机构予以撤销。-法律依据：《中华人民共和国民法典》第一百四十七条、第一百五十一条,回答
问签了加盟合同能退款吗,问题,专业回答,签了加盟合同之后加盟人违约的，其费用不能退款。但是如果是由于加盟商的原因使得合同目的不能实现而解除加盟合同的，加盟费可以退，并且加盟商还应当赔偿加盟人的损失。根据《民法典》第五百六十三条规定，有下列情形之一的，当事人可以解除合同：（一）因不可抗力致使不能实现合同目的；（二）在履行期限届满前，当事人一方明确表示或者以自己的行为表明不履行主要债务；（三）当事人一方迟延履行主要债务，经催告后在合理期限内仍未履行；（四）当事人一方迟延履行债务或者有其他违约行为致使不能实现合同目的。-法律依据：《中华人民共和国民法典》第五百六十三条,回答
问合同上的甲方乙方可以手写吗,问题,专业回答,合同上的甲方乙方可以手写，并无法律法规对此进行了明确规定要求，这属于合同当事人自愿选择决定的，手写或者打印都不影响该合同成立有效。该依法成立的合同，都是受法律所保护的。根据《民法典》第五条规定，民事主体从事民事活动，应当遵循自愿原则，按照自己的意思设立、变更、终止民事法律关系。第四百六十五条规定，依法成立的合同，受法律保护。依法成立的合同，仅对当事人具有法律约束力，但是法律另有规定的除外。-法律依据：《中华人民共和国民法典》第五条《中华人民共和国民法典》第四百六十五条,回答
问买卖合同什么时候生效,问题,专业回答,买卖合同自成立时生效，如果约定了生效条件的，自条件成就时生效，如果约定了期限的，自期限届至时生效。买卖合同需要包括包装方式、检验标准和方法、结算方式、合同使用的文字及其效力等条款。《民法典》第一百五十八条规定，民事法律行为可以附条件，但是根据其性质不得附条件的除外。附生效条件的民事法律行为，自条件成就时生效。附解除条件的民事法律行为，自条件成就时失效。第一百六十条规定，民事法律行为可以附期限，但是根据其性质不得附期限的除外。附生效期限的民事法律行为，自期限届至时生效。附终止期限的民事法律行为，自期限届满时失效。-法律依据：《中华人民共和国民法典》第一百五十八条、第一百六十条,回答
问保险受益权能否转让,问题,专业回答,一般情况下，保险受益权是可以转让的。但是，在保险事故发生前，只允许依照法律规定及保险合同的约定，通过修改受益人变更权利主体，受益人不得自行转让。《最高人民法院关于适用＜中华人民共和国保险法＞若干问题的解释（三）》第十三条规定，保险事故发生后，受益人将与本次保险事故相对应的全部或者部分保险金请求权转让给第三人，当事人主张该转让行为有效的，人民法院应予支持，但根据合同性质、当事人约定或者法律规定不得转让的除外。-法律依据：《最高人民法院关于适用＜中华人民共和国保险法＞若干问题的解释（三）》第十三条,回答
问合同当事人可以约定税费承担吗,问题,专业回答,合同当事人可以约定税费承担，但是不能因此违反相关税收法律法规的规定的，该合同才有效。合同的条款内容是当事人自愿协商一致的结果，是其真实的意思表示，不受他人或者单位干涉。根据《民法典》第五条规定，民事主体从事民事活动，应当遵循自愿原则，按照自己的意思设立、变更、终止民事法律关系。第六条规定，民事主体从事民事活动，应当遵循公平原则，合理确定各方的权利和义务。第八条规定，民事主体从事民事活动，不得违反法律，不得违背公序良俗。-法律依据：《中华人民共和国民法典》第五条,回答
问签订合同怎样才算生效,问题,专业回答,签订合同一般只要合同成立就算生效，法律、行政法规规定应当办理批准、登记等手续生效的，办理批准、登记等手续后生效，附期限的合同自期限届至时生效，附条件的合同自条件成就时生效。《民法典》第一百五十八条规定，民事法律行为可以附条件，但是根据其性质不得附条件的除外。附生效条件的民事法律行为，自条件成就时生效。附解除条件的民事法律行为，自条件成就时失效。第五百零二条，依法成立的合同，自成立时生效，但是法律另有规定或者当事人另有约定的除外。-法律依据：《中华人民共和国民法典》第一百五十八条《中华人民共和国民法典》第五百零二条,回答
问什么情形下可以解除合同,问题,专业回答,双方协商一致或出现特殊情况的条件下，可以解除合同。根据《民法典》第五百六十二条规定，当事人协商一致，可以解除合同。第五百六十三条有下列情形之一的，当事人可以解除合同：（一）因不可抗力致使不能实现合同目的；（二）在履行期限届满前，当事人一方明确表示或者以自己的行为表明不履行主要债务；（三）当事人一方迟延履行主要债务，经催告后在合理期限内仍未履行；（四）当事人一方迟延履行债务或者有其他违约行为致使不能实现合同目的；（五）法律规定的其他情形。以持续履行的债务为内容的不定期合同，当事人可以随时解除合同，但是应当在合理期限之前通知对方。-法律依据：《中华人民共和国民法典》第五百六十二条,回答
问曝光别人合同违法吗,问题,专业回答,曝光别人合同是否违法依据合同内容而定，如果合同中涉及了他人的隐私、商业秘密或者国家秘密的内容，曝光别人合同此时是属于违法的行为，依法应当承担法律责任。如果合同的内容不要求要保密的，曝光合同就不违法。《民法典》第五百零九条当事人应当按照约定全面履行自己的义务。当事人应当遵循诚信原则，根据合同的性质、目的和交易习惯履行通知、协助、保密等义务。当事人在履行合同过程中，应当避免浪费资源、污染环境和破坏生态。-法律依据：《中华人民共和国民法典》第五百零九条,回答
问物权确认之诉能否调解,问题,专业回答,物权确认之诉可以调解的。物权确认纠纷是指就物权的成立、内容及物权的归属而产生的纠纷。在诉讼上称为确认之诉。根据法律的规定物权确认纠纷是可以通过调解方式处理的。因物权的归属、内容发生争议的，利害关系人可以请求确认权利。侵害物权，造成权利人损害的，权利人可以依法请求损害赔偿，也可以依法请求承担其他民事责任。《中华人民共和国民法典》第二百三十三条物权受到侵害的，权利人可以通过和解、调解、仲裁、诉讼等途径解决。-法律依据：《中华人民共和国民法典》第二百三十三条,回答
问赠与合同有失效期吗,问题,专业回答,赠与合同一般没有失效期，如果合同中约定了失效时间，则在该时间期限届至时合同失效。但是赠与合同是一种特殊的合同，在赠与财产所有权转移之前，赠与人可以随之撤销该合同使其失效。根据《民法典》第六百五十七条规定，赠与合同是赠与人将自己的财产无偿给予受赠人，受赠人表示接受赠与的合同。第六百五十八条规定，赠与人在赠与财产的权利转移之前可以撤销赠与。经过公证的赠与合同或者依法不得撤销的具有救灾、扶贫、助残等公益、道德义务性质的赠与合同，不适用前款规定。-法律依据：《中华人民共和国民法典》第六百五十七条,回答
问交完首付多久签合同,问题,专业回答,交完首付后，签合同的具体时间，法律对此没有作出明确的规定，一般是根据买卖双方的约定来签订合同。为了更好保障自身合法权益，若是能当场签订，最好当场签订。《商品房销售管理办法》第十六条规定，商品房销售时，房地产开发企业和买受人应当订立书面商品房买卖合同。商品房买卖合同应当明确以下主要内容：（一）当事人名称或者姓名和住所；（二）商品房基本状况；（三）商品房的销售方式；（四）商品房价款的确定方式及总价款、付款方式、付款时间；（五）交付使用条件及日期；（六）装饰、设备标准承诺等。-法律依据：《商品房销售管理办法》第十六条,回答
问店面转让口头协议可以反悔吗,问题,专业回答,店面转让口头协议是否可以反悔，看实际情况。如果该口头协议，相对人已经知道其内容，该协议已经生效，不能反悔。对于口头协议真实有效的，对方反悔的，可以向法院提起诉讼，要求对方履行协议。《民法典》第一百三十七条以对话方式作出的意思表示，相对人知道其内容时生效。以非对话方式作出的意思表示，到达相对人时生效。以非对话方式作出的采用数据电文形式的意思表示，相对人指定特定系统接收数据电文的，该数据电文进入该特定系统时生效；未指定特定系统的，相对人知道或者应当知道该数据电文进入其系统时生效。当事人对采用数据电文形式的意思表示的生效时间另有约定的，按照其约定。-法律依据：《中华人民共和国民法典》第一百三十七条,回答
问转让店铺一方反悔怎么处理,问题,专业回答,转让方反悔属于合同的违约，可以追究其违约责任。根据《民法典》第五百七十七条，当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。第五百七十八条，当事人一方明确表示或者以自己的行为表明不履行合同义务的，对方可以在履行期限届满前请求其承担违约责任。-法律依据：《中华人民共和国民法典》第五百七十七条《中华人民共和国民法典》第五百七十八条,回答
问合同终止违约金多少,问题,专业回答,合同终止违约金，按照合同约定的违约金金额或者约定的计算方式计算违约金金额。未约定违约金或约定不明确的合同，可以依照合同终止造成的损失或者合同标的金额计算违约金。根据《民法典》第五百八十五条规定，当事人可以约定一方违约时应当根据违约情况向对方支付一定数额的违约金，也可以约定因违约产生的损失赔偿额的计算方法。约定的违约金低于造成的损失的，人民法院或者仲裁机构可以根据当事人的请求予以增加；约定的违约金过分高于造成的损失的，人民法院或者仲裁机构可以根据当事人的请求予以适当减少。当事人就迟延履行约定违约金的，违约方支付违约金后，还应当履行债务。-法律依据：《中华人民共和国民法典》第五百八十五条,回答
问挂靠协议受法律保护吗,问题,专业回答,挂靠协议属于违法的合同，其一般会被认定为无效合同，因此不受法律保护。依法成立的合同是受到法律保护的，挂靠协议不适于依法成立的合同范围，自始不具有法律约束力。《关于审理建设工程施工合同纠纷案件适用法律问题的解释》第一条，建设工程施工合同具有下列情形之一的，应当依据民法典第一百五十三条第一款的规定，认定无效：（一）承包人未取得建筑业企业资质或者超越资质等级的；（二）没有资质的实际施工人借用有资质的建筑施工企业名义的；（三）建设工程必须进行招标而未招标或者中标无效的。承包人因转包、违法分包建设工程与他人签订的建设工程施工合同，应当依据民法典第一百五十三条第一款及第七百九十一条第二款、第三款的规定，认定无效。-法律依据：《关于审理建设工程施工合同纠纷案件适用法律问题的解释》第一条,回答
问借款合同是单务合同吗,问题,专业回答,借款合同是单务合同。单务合同是指一方只享有权利而不尽义务，另一方只尽义务而不享有权利的合同。单务合同的当事人的权利义务不存在对应关系，单务合同是双方当事人意思表示一致的协议。《民法典》第六百六十七条规定，借款合同是借款人向贷款人借款，到期返还借款并支付利息的合同。第六百六十八条规定，借款合同应当采用书面形式，但是自然人之间借款另有约定的除外。借款合同的内容一般包括借款种类、币种、用途、数额、利率、期限和还款方式等条款。-法律依据：《中华人民共和国民法典》第六百六十七条、第六百六十八条,回答
问付了定金没签合同能要回来吗,问题,专业回答,付了定金没签合同能要回来，因为定金需要采用书面形式。定金是指当事人双方为了保证债务的履行，约定由当事人方先行支付给对方一定数额的货币作为担保，定金的数额由当事人约定，但不得超过主合同标的额的20%。《民法典》第五百八十六条规定，当事人可以约定一方向对方给付定金作为债权的担保。定金合同自实际交付定金时成立。定金的数额由当事人约定，但是，不得超过主合同标的额的百分之二十，超过部分不产生定金的效力。实际交付的定金数额多于或者少于约定数额的，视为变更约定的定金数额。-法律依据：《中华人民共和国民法典》第五百八十六条,回答
问怎么解除签订未生效的合同,问题,专业回答,签订未生效的合同可以当事人双方协商一致解除，也可以向人民法院起诉解除。《民法典》第五百六十二条规定，当事人协商一致，可以解除合同。当事人可以约定一方解除合同的事由。解除合同的事由发生时，解除权人可以解除合同。第五百六十四条规定，法律规定或者当事人约定解除权行使期限，期限届满当事人不行使的，该权利消灭。法律没有规定或者当事人没有约定解除权行使期限，自解除权人知道或者应当知道解除事由之日起一年内不行使，或者经对方催告后在合理期限内不行使的，该权利消灭。-法律依据：《中华人民共和国民法典》第五百六十二条《中华人民共和国民法典》第五百六十四条,回答
问口头定金不退可以报警吗,问题,专业回答,口头定金不退可以报警，但是定金属于民事纠纷警察一般不会受理。定金是指当事人双方为了保证债务的履行，约定由当事人方先行支付给对方一定数额的货币作为担保，定金的数额由当事人约定，但不得超过主合同标的额的20%。《民法典》第五百八十六条规定，当事人可以约定一方向对方给付定金作为债权的担保。定金合同自实际交付定金时成立。定金的数额由当事人约定，但是，不得超过主合同标的额的百分之二十，超过部分不产生定金的效力。实际交付的定金数额多于或者少于约定数额的，视为变更约定的定金数额。-法律依据：《中华人民共和国民法典》第五百八十六条,回答
问合同用邮件方式有效吗,问题,专业回答,合同用邮件也是有效的，合同的表现形式很多，用邮件发送的合同也是属于书面合同的一个表现形式。其能够有效的表现合同的内容，还能够随时调查取用，用邮件方式的合同不因为使用电子邮件形式而影响合同本身的效力。根据《民法典》第四百六十九条规定，当事人订立合同，可以采用书面形式、口头形式或者其他形式。书面形式是合同书、信件、电报、电传、传真等可以有形地表现所载内容的形式。以电子数据交换、电子邮件等方式能够有形地表现所载内容，并可以随时调取查用的数据电文，视为书面形式。-法律依据：《中华人民共和国民法典》第四百六十九条,回答
问合同终止补偿金怎么算,问题,专业回答,合同终止补偿金的计算方式：1、双方事先有约定赔偿方案的，补偿金依照赔偿方案计算，过低或过高时，可向法院或仲裁机构申请调整。2、法定的赔偿范围为当事人遭受的损失，包括可以预见到的履行合同后的可得利益。根据《民法典》第五百八十四条规定，当事人一方不履行合同义务或者履行合同义务不符合约定，造成对方损失的，损失赔偿额应当相当于因违约所造成的损失，包括合同履行后可以获得的利益；但是，不得超过违约一方订立合同时预见到或者应当预见到的因违约可能造成的损失。-法律依据：《中华人民共和国民法典》第五百八十四条,回答
问抵押权的设立和实现条件有哪些,问题,专业回答,1、设立条件：存在被担保的债权；设立抵押权的财产符合民法典规定的范围；抵押人和抵押权人应当以书面形式订立抵押合同；办理抵押登记。2、实现条件：债务履行期届满抵押权人未受清偿的，可以与抵押人协议以抵押物折价或者以拍卖、变卖该抵押物所得的价款受偿。根据《民法典》第三百九十四条规定，为担保债务的履行，债务人或者第三人不转移财产的占有，将该财产抵押给债权人的，债务人不履行到期债务或者发生当事人约定的实现抵押权的情形，债权人有权就该财产优先受偿。前款规定的债务人或者第三人为抵押人，债权人为抵押权人，提供担保的财产为抵押财产。-法律依据：《中华人民共和国民法典》第三百九十四条,回答
问合伙人怎么签合同,问题,专业回答,合伙人签订合同时，要先详细阅读合同条款，看合同中对双方的权利义务是否明确约定，确定没问题后再签名盖公章。但是，若因签订的合同，导致合伙企业对外承担责任时，可以在事后根据合伙协议的约定，追究签订合同的合伙人的责任。《中华人民共和国合伙企业法》二十六条合伙人对执行合伙事务享有同等的权利。按照合伙协议的约定或者经全体合伙人决定，可以委托一个或者数个合伙人对外代表合伙企业，执行合伙事务。作为合伙人的法人、其他组织执行合伙事务的，由其委派的代表执行。-法律依据：《中华人民共和国合伙企业法》二十六条,回答
问房屋租赁合同如何才生效,问题,专业回答,房屋租赁合同只要出于双方当事人真实的意思表示，达成一致意见，且没有法定无效的情形，经双方当事人签字或者盖章后就会生效。《民法典》第四百九十条当事人采用合同书形式订立合同的，自当事人均签名、盖章或者按指印时合同成立。在签名、盖章或者按指印之前，当事人一方已经履行主要义务，对方接受时，该合同成立。法律、行政法规规定或者当事人约定合同应当采用书面形式订立，当事人未采用书面形式但是一方已经履行主要义务，对方接受时，该合同成立。-法律依据：《中华人民共和国民法典》第四百九十条,回答
问合同损失包括什么,问题,专业回答,合同损失包括因违约所造成的损失和合同履行后可以获得的利益。当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。《民法典》第五百七十七条规定，当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。第五百七十八条规定，当事人一方明确表示或者以自己的行为表明不履行合同义务的，对方可以在履行期限届满前请求其承担违约责任。-法律依据：《中华人民共和国民法典》第五百七十七条《中华人民共和国民法典》第五百七十八条,回答
问合同欺诈怎么办,问题,专业回答,合同欺诈属于无效的合同，如果只涉及到民事纠纷可以向被告住所地人民法院起诉处理，如果涉及到刑事纠纷可以报警处理。合同欺诈是以订立合同为手段，以非法占有为目的，用虚构事实或隐瞒真相的欺骗方法骗取公私财物的行为。《民法典》第一百四十六条规定，行为人与相对人以虚假的意思表示实施的民事法律行为无效。以虚假的意思表示隐藏的民事法律行为的效力，依照有关法律规定处理。第一百五十三条规定，违反法律、行政法规的强制性规定的民事法律行为无效。但是，该强制性规定不导致该民事法律行为无效的除外。违背公序良俗的民事法律行为无效。-法律依据：《中华人民共和国民法典》第一百四十六条、第一百五十三条,回答
问微信聊天约定算协议吗,问题,专业回答,微信聊天约定算协议，口头协议即口头合同，是有效的。民事法律规定，订立合同的形式有两种：第一种是口头形式，第二种则是书面形式。以口头形式订立的协议或者合同，只要是出于双方的真实意思表示则为有效的。《民法典》第四百六十九条当事人订立合同，可以采用书面形式、口头形式或者其他形式。书面形式是合同书、信件、电报、电传、传真等可以有形地表现所载内容的形式。以电子数据交换、电子邮件等方式能够有形地表现所载内容，并可以随时调取查用的数据电文，视为书面形式。-法律依据：《中华人民共和国民法典》第四百六十九条,回答
问无权处分未经追认是无效合同吗,问题,专业回答,无权处分未经追认的合同一般对于被代理人是没有法律效力的，是无效的合同。对于无权处分的合同，被代理人在收到通知后的30日内拒绝追认的，其合同存在法定无效事由，是无效的。根据《民法典》第一百七十一条规定，行为人没有代理权、超越代理权或者代理权终止后，仍然实施代理行为，未经被代理人追认的，对被代理人不发生效力。相对人可以催告被代理人自收到通知之日起三十日内予以追认。被代理人未作表示的，视为拒绝追认。行为人实施的行为被追认前，善意相对人有撤销的权利。撤销应当以通知的方式作出。-法律依据：《中华人民共和国民法典》第一百七十一条,回答
问违约金和继续履行能否同时主张,问题,专业回答,继续履行和违约责任可以同时主张。对于迟延履行违约金，包括没开始履行和中断履行或者部分履行。从当事人的意思看，是预定迟延履行造成的损失补偿，没有免除实际履行的意思；从法律看，相关法律明确了没有免除的含义，所以可以要求继续履行。《民法典》第五百八十三条当事人一方不履行合同义务或者履行合同义务不符合约定的，在履行义务或者采取补救措施后，对方还有其他损失的，应当赔偿损失。-法律依据：《中华人民共和国民法典》第五百八十三条,回答
问欺诈合同主张撤销还是解除,问题,专业回答,欺诈合同可以主张撤销。根据《民法典》第一百四十八条，一方以欺诈手段，使对方在违背真实意思的情况下实施的民事法律行为，受欺诈方有权请求人民法院或者仲裁机构予以撤销。第一百四十九条，第三人实施欺诈行为，使一方在违背真实意思的情况下实施的民事法律行为，对方知道或者应当知道该欺诈行为的，受欺诈方有权请求人民法院或者仲裁机构予以撤销。-法律依据：《中华人民共和国民法典》第一百四十八条《中华人民共和国民法典》第一百四十九条,回答
问被代理人有撤销权吗,问题,专业回答,被代理人有撤销权。根据法律规定只要符合特定情况，被代理人即可行使撤销权。根据《民法典》第一百七十三条，有下列情形之一的，委托代理终止：（一）代理期限届满或者代理事务完成；（二）被代理人取消委托或者代理人辞去委托；（三）代理人丧失民事行为能力；（四）代理人或者被代理人死亡；（五）作为代理人或者被代理人的法人、非法人组织终止。-法律依据：《中华人民共和国民法典》第一百七十三条,回答
问怎么确定运输合同的履行地,问题,专业回答,合同的履行地的确认先看合同中是否有约定；如果没有约定的，双方当事人可以协商签订一份补偿协议或者按照相关条款、合同目的来确定合同的履行地；如果还不能确认的，一般将其履行地认定为履行义务的一方所在地，也就是运输始发地、目的地。根据《民事诉讼法》第二十七条的规定，因铁路、公路、水上、航空运输和联合运输合同纠纷提起的诉讼，由运输始发地、目的地或者被告住所地人民法院管辖。-法律依据：《中华人民共和国民事诉讼法》第二十七条,回答
问合租合同是否有效,问题,专业回答,合租合同如果双方都具有民事行为能力且合同为自愿签订合同有效。租赁合同的内容包括租赁物的名称、数量、用途、租赁期限、租金及其支付期限和方式、租赁物维修等条款。《民法典》第七百零三条规定，租赁合同是出租人将租赁物交付承租人使用、收益，承租人支付租金的合同。第七百零四条规定，租赁合同的内容一般包括租赁物的名称、数量、用途、租赁期限、租金及其支付期限和方式、租赁物维修等条款。第七百零五条规定，租赁期限不得超过二十年。超过二十年的，超过部分无效。租赁期限届满，当事人可以续订租赁合同，但是，约定的租赁期限自续订之日起不得超过二十年。-法律依据：《中华人民共和国民法典》第七百零三条,回答
问签订合同的不是本人有效吗,问题,专业回答,签订合同的不是本人如果有委托书是有效的，如果没有委托书属于效力待定的合同，如果未经被代理人追认属于无效的合同，由行为人承担责任，如果经代理人追认属于有效的合同。《民法典》第一百七十一条规定，行为人没有代理权、超越代理权或者代理权终止后，仍然实施代理行为，未经被代理人追认的，对被代理人不发生效力。相对人可以催告被代理人自收到通知之日起三十日内予以追认。被代理人未作表示的，视为拒绝追认。行为人实施的行为被追认前，善意相对人有撤销的权利。撤销应当以通知的方式作出。-法律依据：《中华人民共和国民法典》第一百七十一条,回答
问在线签合同可以吗,问题,专业回答,在线签合同可以的。在线合同属于电子合同，只要合同不是无效的合同，签订电子合同同样可以具有法律效力。《民法典》第四百六十九条规定，当事人订立合同，可以采用书面形式、口头形式或者其他形式。书面形式是合同书、信件、电报、电传、传真等可以有形地表现所载内容的形式。以电子数据交换、电子邮件等方式能够有形地表现所载内容，并可以随时调取查用的数据电文，视为书面形式。-法律依据：《中华人民共和国民法典》第四百六十九条,回答
问没有合同怎么赔偿,问题,专业回答,如果没有合同的话，当事人可以向人民法院提起诉讼，要求对方赔偿。因为在请求赔偿时，如果有其他证据可以证明相关事实的话，是可以向法院起诉的，但是，不一定会得到相应的赔偿。根据《民事诉讼法》第六十四条规定，当事人对自己提出的主张，有责任提供证据。当事人及其诉讼代理人因客观原因不能自行收集的证据，或者人民法院认为审理案件需要的证据，人民法院应当调查收集。人民法院应当按照法定程序，全面地、客观地审查核实证据。-法律依据：《中华人民共和国民事诉讼法》第六十四条,回答
问定金不能超过合同总价多少,问题,专业回答,定金不能超过合同总价的20%，超过了20%的部分不能将其认定为定金的金额，不产生定金的效力。在合同总价的20%的范围之内，当事人可以任意约定定金的数额。根据《民法典》第五百八十六条规定，当事人可以约定一方向对方给付定金作为债权的担保。定金合同自实际交付定金时成立。定金的数额由当事人约定；但是，不得超过主合同标的额的百分之二十，超过部分不产生定金的效力。实际交付的定金数额多于或者少于约定数额的，视为变更约定的定金数额。-法律依据：《中华人民共和国民法典》第五百八十六条,回答
问合同签订后什么时候生效,问题,专业回答,一般合同签订后就会生效，但是附生效条件的合同，自条件成就时生效，附生效期限的合同，自期限届至时生效，法律、行政法规规定应当办理批准、登记等手续生效的，批准、登记后生效。《民法典》第一百五十八条规定，民事法律行为可以附条件，但是根据其性质不得附条件的除外。附生效条件的民事法律行为，自条件成就时生效。附解除条件的民事法律行为，自条件成就时失效。第一百六十条规定，民事法律行为可以附期限，但是根据其性质不得附期限的除外。附生效期限的民事法律行为，自期限届至时生效。附终止期限的民事法律行为，自期限届满时失效。-法律依据：《中华人民共和国民法典》第一百五十八条、第一百六十条,回答
问单方变更合同的条件,问题,专业回答,一般情况单方变更合同是不产生法律效力的，因为变更合同必须是经过双方当事人协商一致的结果或者是一方当事人向法院申请变更，而不能随意的单方变更合同内容。根据《民法典》第五百四十三条规定，当事人协商一致，可以变更合同。第五百三十三条规定，合同成立后，合同的基础条件发生了当事人在订立合同时无法预见的、不属于商业风险的重大变化，继续履行合同对于当事人一方明显不公平的，受不利影响的当事人可以与对方重新协商；在合理期限内协商不成的，当事人可以请求人民法院或者仲裁机构变更或者解除合同。-法律依据：《中华人民共和国民法典》第五百四十三条,回答
问签合同后不给钱怎么办,问题,专业回答,签合同后不给钱属于违约行为，你可以要求对方承担继续履行、采取补救措施或者赔偿损失等违约责任，损失赔偿额应当相当于因违约所造成的损失，包括合同履行后可以获得的利益。《民法典》第五百七十七条规定，当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。第五百七十八条规定，当事人一方明确表示或者以自己的行为表明不履行合同义务的，对方可以在履行期限届满前请求其承担违约责任。第五百七十九条规定，当事人一方未支付价款、报酬、租金、利息，或者不履行其他金钱债务的，对方可以请求其支付。-法律依据：《中华人民共和国民法典》第五百七十七条、第五百七十八条、第五百七十九条,回答
问补充协议可以增加合同主体吗,问题,专业回答,补充合同不能增加新的合同主体，补充协商是对主合同没有约定或者约定不明的条款的补充确认，其补充确认并不是主合同的主体。如果补充协议增加了新的民事主体，其就属于成立了一个新的合同，不能在算作是原来主合同的补充协议。《民法典》第五百一十条合同生效后，当事人就质量、价款或者报酬、履行地点等内容没有约定或者约定不明确的，可以协议补充；不能达成补充协议的，按照合同相关条款或者交易习惯确定。-法律依据：《中华人民共和国民法典》第五百一十条,回答
问定作合同和买卖合同的区别,问题,专业回答,定作合同和买卖合同的区别如下：1、定作合同的标的是特定的劳动成果，买卖合同的标的是物的所有权；2、定作合同的标的物只能是特定物，买卖合同的标的物可以是种类物也可以是特定物；3、定作合同的标的物形成于合同订立之后，买卖合同的标的物形成于合同订立之前。《民法典》第五百九十五条规定，买卖合同是出卖人转移标的物的所有权于买受人，买受人支付价款的合同。第七百七十五条规定，定作人提供材料的，应当按照约定提供材料。承揽人对定作人提供的材料应当及时检验，发现不符合约定时，应当及时通知定作人更换、补齐或者采取其他补救措施。承揽人不得擅自更换定作人提供的材料，不得更换不需要修理的零部件。-法律依据：《中华人民共和国民法典》第五百九十五条,回答
问如何打合同违约官司,问题,专业回答,打合同违约官司的流程：1、先准备起诉状，各项证据材料，包括合同及证明对方违约事实的证据。2、各项材料准备好后，到管辖地法院立案厅立案。3、立案后人民法院会先进行庭前调解，调解不了的，会安排开庭进行庭审，庭审结束后会送达判决书，最后就是按照判决书执行判决。根据《民事诉讼法》第一百二十条规定，起诉应当向人民法院递交起诉状，并按照被告人数提出副本。书写起诉状确有困难的，可以口头起诉，由人民法院记入笔录，并告知对方当事人。-法律依据：《中华人民共和国民事诉讼法》第一百二十条,回答
问只有承诺书可以起诉吗,问题,专业回答,如果对方不履行承诺，只有承诺书可以起诉。承诺书是承诺人对要约人的要约完全同意的意思，表示以书面形式。通常是要求以书面订立的合同，其承诺也必须采取书面形式。根据《民事诉讼法》第一百二十一条规定，起诉状应当记明下列事项：（一）原告的姓名、性别、年龄、民族、职业、工作单位、住所、联系方式，法人或者其他组织的名称、住所和法定代表人或者主要负责人的姓名、职务、联系方式；（二）被告的姓名、性别、工作单位、住所等信息，法人或者其他组织的名称、住所等信息；（三）诉讼请求和所根据的事实与理由；（四）证据和证据来源，证人姓名和住所。-法律依据：《中华人民共和国民事诉讼法》第一百二十一条,回答
问赠与协议需要几个见证人,问题,专业回答,赠与协议不需要见证人。赠与合同是赠与人将自己的财产无偿给予受赠人，受赠人表示接受赠与的合同。赠与人在赠与财产的权利转移之前可以撤销赠与，赠与的财产依法需要办理登记等手续的，应当办理有关手续。《民法典》第六百五十九条规定，赠与的财产依法需要办理登记或者其他手续的，应当办理有关手续。第六百六十条规定，经过公证的赠与合同或者依法不得撤销的具有救灾、扶贫、助残等公益、道德义务性质的赠与合同，赠与人不交付赠与财产的，受赠人可以请求交付。依据前款规定应当交付的赠与财产因赠与人故意或者重大过失致使毁损、灭失的，赠与人应当承担赔偿责任。-法律依据：《中华人民共和国民法典》第六百五十九条,回答
问微信聊天记录能立案吗,问题,专业回答,微信聊天记录可以立案，但是这只是证据之一，应当补充其他证据和梳理好案件的相关事实，法院才会支持。《民事诉讼法》第一百一十九条规定，起诉必须符合下列条件：（一）原告是与本案有直接利害关系的公民、法人和其他组织；（二）有明确的被告；（三）有具体的诉讼请求和事实、理由；（四）属于人民法院受理民事诉讼的范围和受诉人民法院管辖。-法律依据：《中华人民共和国民事诉讼法》第一百一十九条,回答
